timestamp,price
2023-09-02 00:00:00,25812.33049442542
2023-09-03 00:00:00,25853.65684277757
2023-09-04 00:00:00,25959.596311463454
2023-09-05 00:00:00,25829.364772941324
2023-09-06 00:00:00,25784.41351983038
2023-09-07 00:00:00,25752.958418589413
2023-09-08 00:00:00,26192.333433090567
2023-09-09 00:00:00,25907.228137249735
2023-09-10 00:00:00,25889.3250094629
2023-09-11 00:00:00,25834.580098562914
2023-09-12 00:00:00,25133.303106566527
2023-09-13 00:00:00,25866.806663158084
2023-09-14 00:00:00,26223.436075660946
2023-09-15 00:00:00,26531.39556626326
2023-09-16 00:00:00,26634.631025000588
2023-09-17 00:00:00,26557.768691994646
2023-09-18 00:00:00,26520.988254783886
2023-09-19 00:00:00,26741.461110948952
2023-09-20 00:00:00,27219.296874634216
2023-09-21 00:00:00,27115.846446970816
2023-09-22 00:00:00,26561.133454198716
2023-09-23 00:00:00,26572.0381115526
2023-09-24 00:00:00,26573.9234797301
2023-09-25 00:00:00,26249.562897845204
2023-09-26 00:00:00,26298.634678281232
2023-09-27 00:00:00,26204.75759083597
2023-09-28 00:00:00,26350.146895428057
2023-09-29 00:00:00,27009.01375072488
2023-09-30 00:00:00,26917.199101637976
2023-10-01 00:00:00,26969.876144072576
2023-10-02 00:00:00,27967.510579087113
2023-10-03 00:00:00,27615.06488509527
2023-10-04 00:00:00,27439.121946705116
2023-10-05 00:00:00,27792.1112772493
2023-10-06 00:00:00,27435.874615135104
2023-10-07 00:00:00,27958.196437350485
2023-10-08 00:00:00,27977.543490700005
2023-10-09 00:00:00,27948.10365174851
2023-10-10 00:00:00,27593.782534439666
2023-10-11 00:00:00,27392.247702732497
2023-10-12 00:00:00,26842.190439092396
2023-10-13 00:00:00,26729.137205815106
2023-10-14 00:00:00,26841.136220644406
2023-10-15 00:00:00,26863.183569079916
2023-10-16 00:00:00,27150.29700140705
2023-10-17 00:00:00,28513.30993247735
2023-10-18 00:00:00,28417.72175169982
2023-10-19 00:00:00,28328.245198134824
2023-10-20 00:00:00,28715.748142407952
2023-10-21 00:00:00,29677.392888476206
2023-10-22 00:00:00,29920.07449265145
2023-10-23 00:00:00,30019.38050086351
2023-10-24 00:00:00,32953.262760830985
2023-10-25 00:00:00,33846.72425733224
2023-10-26 00:00:00,34471.986031672015
2023-10-27 00:00:00,34174.451552912586
2023-10-28 00:00:00,33899.09305644032
2023-10-29 00:00:00,34092.630932838576
2023-10-30 00:00:00,34556.242814761616
2023-10-31 00:00:00,34498.70391946407
2023-11-01 00:00:00,34672.2892841885
2023-11-02 00:00:00,35457.45491210553
2023-11-03 00:00:00,34924.05545044328
2023-11-04 00:00:00,34731.38136896784
2023-11-05 00:00:00,35048.407834901074
2023-11-06 00:00:00,35061.92874919579
2023-11-07 00:00:00,35031.26888208706
2023-11-08 00:00:00,35436.53762957962
2023-11-09 00:00:00,35795.080630710196
2023-11-10 00:00:00,36768.42081912672
2023-11-11 00:00:00,37344.249000720345
2023-11-12 00:00:00,37122.722824306555
2023-11-13 00:00:00,37067.69698212008
2023-11-14 00:00:00,36549.16204829837
2023-11-15 00:00:00,35545.201433454065
2023-11-16 00:00:00,37903.66245166294
2023-11-17 00:00:00,36201.51611146142
2023-11-18 00:00:00,36527.76022530742
2023-11-19 00:00:00,36582.36844192274
2023-11-20 00:00:00,37413.99460790531
2023-11-21 00:00:00,37489.298470802016
2023-11-22 00:00:00,35965.36036068078
2023-11-23 00:00:00,37464.83293220907
2023-11-24 00:00:00,37293.316127426726
2023-11-25 00:00:00,37738.93169747125
2023-11-26 00:00:00,37809.85286625321
2023-11-27 00:00:00,37491.838186008135
2023-11-28 00:00:00,37250.16905148115
2023-11-29 00:00:00,37802.23604377473
2023-11-30 00:00:00,37810.34641654128
2023-12-01 00:00:00,37711.81837585267
2023-12-02 00:00:00,38688.25874179069
2023-12-03 00:00:00,39481.666416062864
2023-12-04 00:00:00,39960.275420410515
2023-12-05 00:00:00,41974.331772543344
2023-12-06 00:00:00,44105.94477259938
2023-12-07 00:00:00,43788.28880825234
2023-12-08 00:00:00,43270.11955970747
2023-12-09 00:00:00,44202.17610943621
2023-12-10 00:00:00,43745.49199189547
2023-12-11 00:00:00,43757.959937619176
2023-12-12 00:00:00,41200.96272610168
2023-12-13 00:00:00,41450.819387377436
2023-12-14 00:00:00,42931.76182603245
2023-12-15 00:00:00,43009.5954563739
2023-12-16 00:00:00,41992.01418722399
2023-12-17 00:00:00,42247.06788172229
2023-12-18 00:00:00,41410.819634575855
2023-12-19 00:00:00,42684.182554683386
2023-12-20 00:00:00,42250.206182797505
2023-12-21 00:00:00,43634.1241684964
2023-12-22 00:00:00,43849.69959939619
2023-12-23 00:00:00,44003.6960216438
2023-12-24 00:00:00,43752.03088478376
2023-12-25 00:00:00,43034.971063091514
2023-12-26 00:00:00,43638.236302200916
2023-12-27 00:00:00,42516.426940282516
2023-12-28 00:00:00,43418.46777504291
2023-12-29 00:00:00,42600.65063315619
2023-12-30 00:00:00,42074.70715618848
2023-12-31 00:00:00,42220.61140121376
2024-01-01 00:00:00,42208.202176186474
2024-01-02 00:00:00,44168.68118687473
2024-01-03 00:00:00,44994.67388689237
2024-01-04 00:00:00,42821.558989157995
2024-01-05 00:00:00,44195.57856209971
2024-01-06 00:00:00,44113.69973389081
2024-01-07 00:00:00,43956.12071720152
2024-01-08 00:00:00,43883.74387905174
2024-01-09 00:00:00,46936.185561217506
2024-01-10 00:00:00,46105.94607828697
2024-01-11 00:00:00,46632.31314804979
2024-01-12 00:00:00,46314.355541602694
2024-01-13 00:00:00,42893.92960550481
2024-01-14 00:00:00,42848.47451640749
2024-01-15 00:00:00,41800.93282193406
2024-01-16 00:00:00,42587.336038354406
2024-01-17 00:00:00,43148.00164342693
2024-01-18 00:00:00,42713.859186938986
2024-01-19 00:00:00,41261.39479801012
2024-01-20 00:00:00,41600.94093254464
2024-01-21 00:00:00,41626.10711003664
2024-01-22 00:00:00,41541.89945706261
2024-01-23 00:00:00,39504.73005758438
2024-01-24 00:00:00,39833.45410501688
2024-01-25 00:00:00,40123.67105847147
2024-01-26 00:00:00,39938.28644155878
2024-01-27 00:00:00,41862.9356109399
2024-01-28 00:00:00,42119.61049464309
2024-01-29 00:00:00,42026.57856232145
2024-01-30 00:00:00,43267.60927638767
2024-01-31 00:00:00,42892.03453014447
2024-02-01 00:00:00,42583.26354663417
2024-02-02 00:00:00,43069.043420936796
2024-02-03 00:00:00,43170.65856159975
2024-02-04 00:00:00,42976.84829990829
2024-02-05 00:00:00,42599.35997055978
2024-02-06 00:00:00,42648.45692113544
2024-02-07 00:00:00,43087.78740814285
2024-02-08 00:00:00,44247.415415479314
2024-02-09 00:00:00,45338.271189789484
2024-02-10 00:00:00,47143.24299107112
2024-02-11 00:00:00,47768.995251247936
2024-02-12 00:00:00,48189.88179303987
2024-02-13 00:00:00,50050.13609456397
2024-02-14 00:00:00,49732.14536955351
2024-02-15 00:00:00,51790.16929752642
2024-02-16 00:00:00,51958.23029105492
2024-02-17 00:00:00,52166.43430976192
2024-02-18 00:00:00,51684.51749264525
2024-02-19 00:00:00,52138.48578873693
2024-02-20 00:00:00,51764.313185487765
2024-02-21 00:00:00,52286.79372554667
2024-02-22 00:00:00,51842.75676625642
2024-02-23 00:00:00,51319.500125702674
2024-02-24 00:00:00,50841.081094770896
2024-02-25 00:00:00,51553.096712831146
2024-02-26 00:00:00,51751.884054934555
2024-02-27 00:00:00,54478.191083122954
2024-02-28 00:00:00,57003.52673730811
2024-02-29 00:00:00,62558.58202419311
2024-03-01 00:00:00,61298.216861101624
2024-03-02 00:00:00,62426.64052919186
2024-03-03 00:00:00,62067.86680212177
2024-03-04 00:00:00,63053.10543906421
2024-03-05 00:00:00,68186.64593432152
2024-03-06 00:00:00,64291.536557569496
2024-03-07 00:00:00,66145.91927850846
2024-03-08 00:00:00,66944.87639053575
2024-03-09 00:00:00,68315.25192078314
2024-03-10 00:00:00,68508.0039626159
2024-03-11 00:00:00,69075.66688195744
2024-03-12 00:00:00,72130.55300765681
2024-03-13 00:00:00,71467.17350326062
2024-03-14 00:00:00,73097.76702694128
2024-03-15 00:00:00,71420.03180142345
2024-03-16 00:00:00,69497.7631929463
2024-03-17 00:00:00,65292.31329331289
2024-03-18 00:00:00,68425.41565643054
2024-03-19 00:00:00,67708.94360930806
2024-03-20 00:00:00,62132.51737873437
2024-03-21 00:00:00,67819.05570684028
2024-03-22 00:00:00,65535.97844847657
2024-03-23 00:00:00,63509.04496523133
2024-03-24 00:00:00,64285.80279102199
2024-03-25 00:00:00,67310.98326810106
2024-03-26 00:00:00,69938.94530200244
2024-03-27 00:00:00,70082.05122475982
2024-03-28 00:00:00,69435.75040305211
2024-03-29 00:00:00,70710.19534863312
2024-03-30 00:00:00,69919.05546148612
2024-03-31 00:00:00,69702.3087473573
2024-04-01 00:00:00,71246.95144060145
2024-04-02 00:00:00,69785.92503802372
2024-04-03 00:00:00,65440.41922587159
2024-04-04 00:00:00,66123.938539074
2024-04-05 00:00:00,68542.17715279506
2024-04-06 00:00:00,67978.61023408506
2024-04-07 00:00:00,69000.6499164776
2024-04-08 00:00:00,69401.97360911008
2024-04-09 00:00:00,71624.18486236996
2024-04-10 00:00:00,69158.64381207665
2024-04-11 00:00:00,70527.88997578963
2024-04-12 00:00:00,70106.66413070948
2024-04-13 00:00:00,67252.10504226631
2024-04-14 00:00:00,64404.82548907413
2024-04-15 00:00:00,65752.66004728881
2024-04-16 00:00:00,63430.5714573684
2024-04-17 00:00:00,63720.501587480736
2024-04-18 00:00:00,61328.89798860725
2024-04-19 00:00:00,63461.592695107174
2024-04-20 00:00:00,63988.818471785664
2024-04-21 00:00:00,64894.41869109179
2024-04-22 00:00:00,64936.4207567739
2024-04-23 00:00:00,66841.66685207361
2024-04-24 00:00:00,66406.95244392671
2024-04-25 00:00:00,64279.51812857524
2024-04-26 00:00:00,64486.183359158975
2024-04-27 00:00:00,63802.330049258766
2024-04-28 00:00:00,63517.248743409626
2024-04-29 00:00:00,63030.433616681854
2024-04-30 00:00:00,63797.67963589958
2024-05-01 00:00:00,60749.47209216387
2024-05-02 00:00:00,58297.574075325494
2024-05-03 00:00:00,59135.1733607733
2024-05-04 00:00:00,62839.34073569376
2024-05-05 00:00:00,63820.451902924986
2024-05-06 00:00:00,64010.00865210892
2024-05-07 00:00:00,63172.48129551341
2024-05-08 00:00:00,62363.057191718624
2024-05-09 00:00:00,61215.50400879193
2024-05-10 00:00:00,63148.599943097026
2024-05-11 00:00:00,60888.21674957157
2024-05-12 00:00:00,60776.972079172134
2024-05-13 00:00:00,61507.054004121346
2024-05-14 00:00:00,62878.783300729294
2024-05-15 00:00:00,61569.1130057734
2024-05-16 00:00:00,66220.51831432826
2024-05-17 00:00:00,65260.879803346186
2024-05-18 00:00:00,67053.12326509564
2024-05-19 00:00:00,66912.61861403697
2024-05-20 00:00:00,66252.71259591613
2024-05-21 00:00:00,71430.29700215145
2024-05-22 00:00:00,70189.8358177002
2024-05-23 00:00:00,69181.20085677762
2024-05-24 00:00:00,67906.46534276106
2024-05-25 00:00:00,68539.91646552991
2024-05-26 00:00:00,69268.44558973772
2024-05-27 00:00:00,68508.83110875699
2024-05-28 00:00:00,69367.23871755725
2024-05-29 00:00:00,68316.63588049631
2024-05-30 00:00:00,67577.26558995963
2024-05-31 00:00:00,68372.49288434093
2024-06-01 00:00:00,67474.95483698409
2024-06-02 00:00:00,67704.32641811523
2024-06-03 00:00:00,67740.01690222476
2024-06-04 00:00:00,68808.29368590549
2024-06-05 00:00:00,70600.01116676089
2024-06-06 00:00:00,71184.59943059199
2024-06-07 00:00:00,70759.58819301432
2024-06-08 00:00:00,69325.36238847222
2024-06-09 00:00:00,69315.1041233966
2024-06-10 00:00:00,69654.16073760358
2024-06-11 00:00:00,69493.17760915738
2024-06-12 00:00:00,67329.15232724321
2024-06-13 00:47:07,68170.76478552487
